1,1096,8796,22696,7,-28,11
2,1056,8852,22792,-94,-111,60
3,1100,8840,22800,-157,-165,111
4,1064,8848,22768,-162,-193,73
5,1096,8876,22720,-120,-177,68
6,1132,8800,22776,-111,-135,85
7,1108,8792,22792,-47,-46,25
8,1092,8876,22824,11,-3,4
9,1108,8892,22812,43,14,25
10,1128,8860,22848,87,44,-15
11,1080,8900,22724,71,76,-5
12,1048,8908,22784,51,20,-9
13,1100,8844,22860,18,-15,41
14,1060,8836,22840,-82,-91,44
15,1076,8824,22760,-74,-117,67
16,1084,8824,22648,-82,-142,48
17,1148,8860,22796,-116,-155,85
18,1124,8832,22744,-105,-80,58
19,1108,8900,22768,-38,-39,46
20,1076,8840,22780,-18,-41,30
21,1088,8776,22712,13,-3,60
22,1156,8868,22800,56,18,17
23,1148,8816,22816,18,-10,-16
24,1072,8888,22720,8,-27,8
25,1108,8904,22712,-7,-55,47
26,1100,8856,22700,-51,-55,44
27,1100,8880,22800,-58,-89,37
28,1068,8832,22752,-103,-120,51
29,1148,8860,22740,-42,-111,63
30,1092,8824,22736,-60,-84,33
31,1120,8832,22772,-54,-81,48
32,1140,8840,22708,12,-25,39
33,1124,8820,22796,-2,-1,47
34,1092,8876,22828,3,-19,38
35,1068,8840,22692,21,-29,6
36,1036,8868,22844,-9,-50,23
37,1164,8872,22748,-47,-70,38
38,1092,8876,22868,-68,-86,31
39,1100,8840,22800,-71,-52,57
40,1052,8904,22824,-107,-55,29
41,1140,8848,22816,-48,-94,41
42,1124,8796,22756,-37,-51,37
43,1100,8844,22844,-29,-32,65
44,1112,8840,22772,-27,-32,55
45,1072,8908,22688,19,-17,21
46,1068,8856,22812,-4,-35,49
47,1124,8848,22764,4,-11,37
48,1176,8816,22724,-29,-7,44
49,1088,8860,22764,-36,-54,55
50,1104,8880,22820,-19,-60,81
51,1096,8948,22844,-21,-50,27
52,1124,8844,22740,-4,-22,32
53,1088,8800,22708,-4,-32,26
54,1052,8872,22780,-4,-20,19
55,1080,8840,22768,-31,-30,40
56,1060,8812,22708,-36,-51,20
57,1068,8832,22788,-30,-70,42
58,1112,8844,22808,-34,-52,51
59,1064,8792,22800,-40,-38,23
60,1072,8868,22768,-37,-72,14
61,1096,8908,22876,-40,-58,62
62,1104,8800,22624,-21,-44,18
63,1100,8804,22708,-32,-70,26
64,1092,8840,22768,-34,-91,70
65,1088,8868,22788,6,-21,63
66,1112,8808,22816,-33,-64,59
67,1064,8924,22720,2,-62,9
68,1064,8796,22712,-20,-53,7
69,1072,8864,22824,-43,-78,5
70,1064,8856,22744,-32,-63,40
71,1096,8888,22720,-37,-77,36
72,1128,8840,22780,-50,-66,54
73,1144,8848,22812,-35,-63,11
74,1072,8896,22860,-9,-66,16
75,1044,8816,22736,-2,-44,22
76,1120,8840,22852,17,-42,75
77,1092,8864,22820,-35,-17,49
78,1076,8896,22772,-32,-67,63
79,1080,8860,22700,-17,-40,7
80,1076,8832,22740,-44,-53,24
81,1088,8872,22740,-35,-30,37
82,1124,8828,22740,-25,-99,82
83,1076,8828,22760,-20,-84,46
84,1100,8808,22708,-39,-50,81
