1,3196,-36,25080,-26,-58,35
2,3220,-44,25140,-31,-74,32
3,3180,20,25172,-25,-69,59
4,3184,-40,25128,2,-56,35
5,3232,0,25148,-30,-46,28
6,3212,32,25204,-21,-57,59
7,3240,-52,25040,-37,-43,42
8,3164,-24,25124,-2,-56,58
9,3164,8,25168,-9,-63,62
10,3248,44,25240,-27,-61,44
11,3192,-48,25140,-10,-50,53
12,3192,16,25072,-38,-103,34
13,3248,-196,25128,-38,-237,-48
14,3180,-4,25124,-31,-73,-53
15,3172,-12,25144,-49,-64,59
16,3280,-76,25232,-18,-76,26
17,3180,0,25232,-19,-51,39
18,3272,-40,25212,-28,-63,63
19,3116,-12,25208,-22,-46,36
20,3268,0,25120,-6,-71,38
21,3212,-32,25200,-37,-70,39
22,3228,12,25040,-49,-84,49
23,3232,-60,25152,-39,-37,84
24,3204,16,25144,-11,-35,33
25,3140,16,25116,-37,-60,26
26,3236,-44,25184,-18,-67,24
27,3180,-12,25176,-27,-60,18
28,3220,32,25216,-9,-51,64
29,3172,-32,25144,-43,-67,45
30,3248,-24,25044,-49,-44,43
31,3196,-48,25040,-16,-51,37
32,3224,-16,25092,-31,-21,53
33,3244,-20,25068,-27,-36,25
34,3276,24,25104,-38,-65,32
35,3288,-28,25264,-13,-63,30
36,3184,20,25176,-40,-52,45
37,3232,-40,25120,0,-47,58
38,3196,-12,25144,10,-54,52
39,3240,-28,25072,-14,-52,22
40,3184,-12,25124,-7,-60,17
41,3224,-52,25088,-19,-35,35
42,3140,12,25140,-36,-65,58
43,3236,8,25196,-33,-87,32
44,3216,-16,25144,-40,-83,13
45,3220,44,25192,-5,-62,17
46,3276,-4,25276,-13,-64,0
47,3180,-40,25188,-39,-61,57
48,3180,-8,25144,-15,-38,42
49,3232,-4,25188,-25,-66,29
50,3148,-44,25160,-28,-86,30
51,3236,-40,25052,-15,-82,35
52,3180,-16,25212,-23,-66,36
53,3256,-32,25180,-32,-57,68
54,3236,-64,25168,-36,-77,44
55,3268,-44,25220,-39,-30,66
56,3328,-44,25100,-19,-66,69
57,3000,28,25176,-3,-83,29
58,3464,-40,25088,-25,-97,53
59,3008,8,25296,-18,-73,-4
60,3340,8,25176,-35,-68,76
61,3256,-84,25136,-19,-35,62
62,3152,-28,25220,-27,-39,43
63,3188,-76,25156,-35,-45,37
64,3168,-80,25212,-30,-21,32
65,3192,-48,25148,-28,-63,0
66,3232,-64,25200,-52,-75,54
67,3152,28,25220,-9,-93,61
68,3268,8,25096,-6,-78,25
69,3160,32,25124,-19,-24,12
70,3316,0,25148,-15,-5,31
71,3092,20,25076,-23,-50,31
72,3376,-8,25100,-16,-79,24
73,3108,8,25248,-39,-36,35
74,3272,-84,25140,-8,-28,39
75,3136,-8,25216,-22,-70,18
76,3252,-60,25196,-40,-69,21
77,3152,-16,25292,-20,-8,41
78,3160,-20,25240,-26,-16,30
79,3236,12,25208,-16,-36,39
80,3184,4,25128,-22,-42,31
81,3208,-44,25204,-58,-27,26
82,3280,-32,25076,-24,-93,60
83,3264,-12,25112,-40,-90,-4
84,3212,40,25200,-13,-18,21
85,3280,-12,25180,-27,-67,42
86,3200,-8,25216,-18,-61,39
87,3168,-28,25152,-23,-76,27
88,3148,-24,25156,-24,-44,21
89,3152,40,25192,-36,-86,32
90,3236,-16,25124,-26,-41,40
91,3212,0,25140,-12,-5,39
92,3220,4,25168,-39,-37,46
93,3216,-44,25152,-21,-67,37
94,3224,-32,25184,-25,-75,55
95,3212,-104,25204,6,-61,41
96,3212,-44,25188,-36,-57,17
97,3268,20,25148,-43,-37,2
98,3264,12,25112,-36,-37,72
99,3224,20,25160,-19,-68,84
100,3188,-40,25128,-37,-70,51
101,3180,-4,25160,-22,-45,59
102,3228,-48,25168,-48,-77,66
103,3188,-48,25160,-24,-64,48
104,3168,-32,25172,-22,-43,47
105,3180,44,25136,-16,-24,31
106,3220,-36,25056,-32,-83,68
107,3172,8,25064,-11,-83,29
108,3176,-24,25212,-30,-57,29
109,3168,24,25164,-29,-68,27
110,3200,-28,25120,-33,-42,33
111,3276,-12,25136,2,-42,46
112,3136,-16,25204,-26,-50,22
113,3356,-36,25180,-13,-33,18
114,3224,40,25148,-26,-51,54
115,3240,-52,25128,-12,-89,56
116,3196,28,25112,-9,-57,37
117,3160,28,25104,-11,-50,69
118,3272,-32,25072,-4,-52,40
119,3220,8,25160,-39,-54,25
120,3128,-48,25236,5,-21,59
121,3340,-60,25204,-28,-82,24
122,3112,-24,25160,-3,-67,21
123,3168,-56,25108,-16,-44,42
124,3156,-52,25200,-45,-69,10
125,3212,8,25104,-11,-56,19
126,3228,-16,25252,-46,-31,44
127,3248,-12,25148,-20,-52,16
128,3200,-32,25204,-32,-68,48
129,3268,-68,25176,-11,-80,7
130,3180,-28,25192,-19,-69,59
131,3216,-64,25200,-45,-88,26
132,3248,-44,25188,-1,-54,58
133,3208,4,25204,-22,-53,57
134,3188,0,25164,-17,-58,84
135,3220,-16,25068,-16,-49,8
136,3164,8,25232,-2,-67,14
137,3236,-24,25192,-51,-58,53
138,3288,40,25060,-17,-36,71
139,3164,-44,25164,-25,-78,57
140,3304,4,25100,-17,-42,17
141,3152,-48,25140,3,-22,36
142,3276,-56,25208,-18,-45,42
143,3184,32,25144,-26,-32,38
144,3236,68,25176,-45,-54,72
145,3236,-36,25196,-38,-25,55
146,3260,0,25236,-31,-61,13
147,3148,36,25140,-36,-61,69
148,3244,-28,25128,-26,-55,41
149,3208,0,25048,-52,-71,54
150,3320,-28,25136,-30,-51,57
151,3248,4,25100,-19,-66,52
152,3212,16,25192,-10,-64,69
153,3248,-52,25152,-32,-65,56
154,3240,-8,25108,-30,-76,15
155,3240,-36,25168,-24,-67,19
156,3192,-28,25152,-29,-61,36
157,3240,32,25084,-55,-60,61
158,3168,-24,25060,-9,-47,38
159,3236,-48,25140,-1,-87,68
160,3240,44,25172,-25,-50,62
161,3288,-16,25284,-16,-25,54
162,3184,0,25132,2,-47,48
163,3260,-28,25220,-8,-37,49
164,3208,-40,25180,-5,-91,55
165,3252,-12,25096,-26,-51,45
166,3232,72,25072,-43,-80,61
167,3192,-36,25316,-17,-62,24
168,3216,-36,25188,-42,-58,45
169,3196,12,25200,-28,-62,39
170,3244,20,25164,-20,-64,22
171,3176,-32,25128,-39,-66,31
172,3212,8,25100,-17,-79,51
173,3264,4,25140,7,-69,8
174,3176,-8,25108,-33,-94,38
175,3204,-48,25132,-32,-59,39
176,3244,56,25116,-40,-48,16
177,3224,-20,25212,-30,-70,10
178,3260,-16,25216,-26,-59,74
179,3240,-12,25164,-24,-23,2
180,3160,-108,25136,-7,-40,8
181,3212,-24,25128,-5,-30,3
182,3200,20,25148,-20,-52,4
183,3208,-44,25084,-18,-14,44
184,3180,28,25280,-31,-36,7
185,3216,-36,25248,-30,-57,41
186,3220,-40,25204,-3,-75,14
187,3280,32,25180,-30,-16,48
188,3148,0,25180,-13,-51,16
189,3264,-48,25164,-28,-54,44
190,3184,12,25088,-11,-54,76
191,3232,-12,25168,-27,-34,59
192,3172,-32,25056,-27,-81,43
193,3260,0,25152,-49,-66,58
194,3180,-16,25160,-54,-65,15
195,3224,4,25172,-28,-57,36
196,3208,76,25156,-35,-57,27
197,3276,-8,25132,-11,-59,33
198,3240,4,25212,-32,-51,49
199,3224,24,25204,-14,-56,45
200,3172,-64,25228,-5,-49,41
201,3216,4,25156,-22,-66,43
202,3188,44,25072,-8,-49,57
203,3236,-12,25208,-7,-103,23
204,3248,16,25104,-4,-36,27
205,3224,28,25172,-46,-50,19
206,3200,-56,25232,-24,-54,46
207,3204,8,25204,-42,-59,22
208,3252,-72,25152,-15,10,32
209,3228,16,25256,-46,-50,52
210,3264,-60,25072,-21,-45,21
211,3176,-36,25232,-14,-54,9
212,3324,-40,25156,-17,-22,-3
213,3088,0,25168,5,-49,62
214,3252,-20,25188,-39,-36,31
215,3232,-76,25136,-68,44,23
216,3092,32,25180,-12,-31,66
217,3288,-156,25124,-57,-55,2
218,3112,-36,25112,-10,-45,72
219,3376,-20,25076,-30,-32,33
220,2988,-28,25204,-23,-50,36
221,3292,-84,25084,-24,-52,-13
222,3072,24,25148,-38,-74,47
223,3300,-20,25092,-23,-13,54
224,3120,-4,25136,-17,-53,37
225,3288,-28,25172,-31,-36,63
226,3060,-4,25252,4,-30,40
227,3276,20,25088,-31,-48,33
228,3144,16,25008,-10,-78,24
229,3236,20,25088,-42,-56,17
230,3128,-16,25176,-17,-61,53
231,3276,0,25140,-20,-46,1
232,3212,-36,25188,-13,-73,40
233,3140,32,25108,-22,-18,104
234,3168,0,25148,-12,-45,41
235,3240,20,25176,-41,-67,85
236,3164,-36,25128,-14,-65,35
237,3196,-44,25148,-31,-48,58
238,3212,-4,25224,-35,-40,22
239,3200,-64,25136,-45,-31,46
240,3260,-28,25148,-36,-29,35
241,3248,-12,25092,-20,-69,33
242,3272,-24,25128,-14,-69,36
243,3120,-48,25084,-11,-78,58
244,3188,-48,25196,-50,-56,29
245,3212,-4,25200,-20,-42,37
246,3260,-68,25108,-33,-77,32
247,3120,68,25128,-14,-48,20
248,3176,-8,25088,13,-63,49
249,3208,32,25152,-58,-86,54
250,3220,-64,25164,-8,-61,46
251,3212,-28,25152,-31,-37,38
252,3184,12,25112,-28,-57,27
253,3216,-64,25144,-12,-67,39
254,3180,-44,25208,-30,11,29
255,3184,12,25148,-19,-70,39
256,3156,-12,25152,-14,-42,26
257,3164,-24,25140,-34,-64,38
258,3180,-36,25224,-23,-47,59
259,3220,4,25044,-13,-81,47
260,3224,0,25176,-25,-61,10
261,3224,-32,25172,-28,-27,34
262,3236,44,25156,-41,-62,60
263,3184,-56,25172,-20,-41,38
264,3172,-32,25168,-23,-64,18
265,3256,-60,25116,-45,-28,53
266,3208,-28,25184,-53,-38,23
267,3240,-56,25060,-35,-73,59
268,3212,-12,25172,-21,-51,30
269,3172,-72,25156,-25,-29,21
270,3228,32,25212,-40,-73,40
271,3212,12,25148,-16,-40,63
272,3212,-16,25132,3,-49,58
273,3112,-8,25152,-19,-38,45
274,3216,-12,25148,-39,-78,65
275,3244,-60,25112,-42,-78,28
276,3144,-36,25172,-29,-79,35
277,3228,-40,25156,-7,-55,35
278,3228,-68,25092,-30,-59,45
279,3240,-24,25068,-28,-54,36
280,3264,-64,25240,-45,-84,33
281,3204,-76,25112,-32,-44,50
282,3280,-20,25196,-54,-100,36
283,3200,-44,25196,-19,-58,56
284,3216,-24,25220,-42,-52,57
285,3148,-36,25168,-26,-25,5
286,3236,-92,25160,13,-75,57
287,3216,-80,25144,-14,-61,0
288,3200,-64,25064,-34,-43,33
289,3184,-44,25180,-41,-56,34
290,3176,-100,25184,-14,-63,46
291,3160,4,25164,-28,-38,28
292,3224,-60,25136,1,-44,56
293,3160,24,25156,-28,-87,36
294,3184,8,25108,-63,-55,43
295,3140,-84,25208,-3,-39,47
296,3204,8,25204,-16,-67,49
297,3236,-24,25072,-21,-40,27
298,3208,16,25136,-33,-69,10
299,3256,-36,25160,-10,-47,23
300,3220,-20,25236,-14,-60,25
301,3140,-80,25220,-17,-50,37
302,3248,-64,25140,-21,-83,51
303,3244,-16,25100,-31,-37,42
304,3188,-28,25140,-37,-80,27
305,3208,-12,25112,-29,-47,86
306,3204,-12,25104,-4,-51,60
307,3216,-16,25184,-40,-87,46
308,3196,-20,25100,-1,-42,50
309,3196,12,25140,-14,-70,55
310,3224,-48,25220,-57,-56,35
311,3256,8,25148,-16,-51,46
312,3176,-8,25136,-27,-35,33
313,3196,20,25200,-52,-62,43
314,3184,-56,25240,-23,-65,71
315,3192,16,25100,-41,-72,29
316,3152,16,25120,-12,-88,49
317,3192,-4,25140,-31,-53,47
318,3216,-8,25096,-21,-45,45
319,3248,28,25220,-30,-82,26
