1,16432,-408,8980,-37,-113,-4
2,16464,-388,9024,-13,-75,59
3,16472,-352,9020,-22,-50,19
4,16412,-404,9072,-35,-57,24
5,16476,-436,9032,-15,-50,54
6,16436,-416,9016,-25,-61,47
7,16476,-384,9108,-15,-59,68
8,16432,-432,9072,-17,-51,34
9,16516,-376,9052,-21,-46,24
10,16456,-456,9076,-40,-24,48
11,16440,-300,9096,-30,-44,27
12,16460,-404,9108,-48,-23,52
13,16456,-416,8944,-42,-33,40
14,16380,-280,9136,-12,-72,85
15,16496,-476,8996,-33,-24,54
16,16444,-316,9028,-19,-58,-8
17,16432,-480,9092,-22,-19,14
18,16456,-344,9028,-31,-64,6
19,16492,-384,9028,-26,-64,60
20,16536,-420,9016,-30,-53,14
21,16456,-380,8996,-31,-64,23
22,16484,-400,9032,2,-54,12
23,16448,-428,9044,-33,-45,37
24,16492,-376,8956,-26,-75,53
25,16448,-416,8916,-28,-61,51
26,16444,-400,8912,-57,-58,72
27,16488,-416,9000,-42,-67,40
28,16464,-432,8992,-36,-35,36
29,16496,-392,9060,-47,-78,48
30,16488,-376,9148,-32,-56,13
31,16400,-368,8928,-19,-55,15
32,16396,-448,9012,-36,-21,53
33,16488,-392,9076,-29,-33,17
34,16452,-336,9104,-49,-46,-8
35,16456,-428,9108,-21,-60,23
36,16416,-324,8968,-34,-38,35
37,16480,-492,9028,-34,-39,34
38,16524,-324,9036,-17,-48,53
39,16468,-500,9044,-11,-47,51
40,16416,-364,9048,-13,-54,-2
41,16476,-424,8944,-32,-69,4
42,16448,-384,9016,-34,-72,39
43,16436,-408,9096,-38,-76,61
44,16480,-416,9008,-41,-47,84
45,16452,-404,9040,-25,-37,50
46,16488,-372,9020,-60,-9,63
47,16368,-492,8984,-41,-84,74
48,16444,-312,9056,-19,-57,16
49,16480,-420,9036,-28,-37,20
50,16460,-348,9080,-45,-42,-11
51,16468,-484,9016,-36,-40,55
52,16460,-348,8984,-20,-81,25
53,16452,-432,9076,-42,-55,35
54,16432,-376,9040,-16,-61,-13
55,16448,-416,9076,-24,-32,77
56,16456,-372,8944,-35,-78,4
57,16452,-368,9080,-52,-20,35
58,16472,-452,9052,-61,-25,50
59,16476,-356,9024,-37,-48,6
60,16428,-400,9096,-30,-52,49
61,16496,-424,9028,-45,-30,19
62,16476,-380,8988,-61,-71,8
63,16484,-364,8960,-47,-74,31
64,16440,-416,9008,-27,-41,44
65,16480,-356,8928,-41,-37,19
66,16472,-392,9028,-27,-15,63
67,16448,-396,9004,-27,-109,3
68,16488,-468,9064,-15,-51,39
69,16484,-380,8964,-15,-51,40
70,16460,-400,9064,-15,-60,25
71,16496,-368,9024,-21,-52,15
72,16496,-388,9056,-19,-38,30
73,16460,-420,9028,-38,-48,47
74,16468,-392,9064,-47,-58,26
75,16440,-424,9012,-33,-54,5
76,16464,-376,8964,-37,-58,28
77,16516,-380,9032,-19,-45,46
78,16372,-396,9064,-19,-86,56
79,16412,-344,9136,-26,-44,47
80,16484,-304,8992,-40,-83,51
81,16508,-340,8980,0,-26,-1
82,16420,-432,9044,-46,-44,27
83,16488,-348,9100,-30,-44,35
84,16496,-368,9088,-32,-53,22
85,16492,-420,9044,11,-66,28
86,16464,-468,8984,-21,-32,25
87,16492,-264,9024,-24,-47,50
88,16464,-436,9036,-41,-37,45
89,16424,-348,9080,-23,-47,-1
90,16444,-416,9060,-57,-32,18
91,16496,-432,8972,-51,-65,63
92,16508,-356,8908,-18,-50,2
93,16436,-420,9004,-39,-32,5
94,16500,-452,8992,-43,-71,26
95,16468,-264,9088,-43,-46,46
96,16388,-536,9044,-49,-55,52
97,16440,-360,9084,-42,-49,45
98,16468,-452,9076,-58,-36,35
99,16436,-340,9000,-19,-66,54
100,16424,-472,9076,-44,-70,24
101,16444,-356,9068,-28,-19,30
102,16440,-384,8976,-28,-55,64
103,16468,-404,9024,-34,-65,32
104,16460,-420,9020,-29,-21,-17
105,16420,-412,9008,-28,-70,20
106,16452,-372,9068,-25,-39,-6
107,16440,-360,9012,-58,-55,33
108,16416,-364,9100,-43,-88,62
109,16456,-404,9072,-22,-48,72
110,16476,-388,9060,-25,-49,11
111,16460,-348,9012,-52,-48,31
112,16428,-352,9092,-42,-56,-6
113,16436,-336,8992,-29,-49,60
114,16468,-448,8996,-40,-43,46
115,16392,-384,9092,-46,-60,59
116,16468,-440,9000,-67,-64,7
117,16516,-332,9048,-53,-56,32
118,16520,-436,8992,-25,-57,-7
119,16476,-408,8992,-45,-38,34
120,16456,-412,9052,-40,-51,29
121,16476,-372,9048,-5,-43,27
122,16536,-348,9016,-37,-44,40
123,16452,-444,9000,-33,-56,54
124,16400,-352,9096,-31,-55,2
125,16416,-404,8964,-32,-75,53
126,16428,-340,9076,-18,-49,45
127,16512,-480,9032,-5,-69,-3
128,16512,-272,8984,-16,-36,30
129,16484,-396,8984,-35,-78,54
130,16480,-336,8952,-35,-73,42
131,16452,-412,8972,-28,-72,53
132,16412,-372,9024,-38,-49,30
133,16468,-396,9084,-23,-68,38
134,16468,-380,8932,-55,-33,20
135,16428,-356,9068,-33,-73,47
136,16488,-408,9084,-48,-41,18
137,16480,-340,8928,-31,-32,14
138,16468,-424,9032,-44,-20,29
139,16484,-376,8968,-23,-51,53
140,16400,-356,8976,-29,-69,32
141,16444,-312,9068,-39,-69,4
142,16492,-432,9072,-21,-84,15
143,16412,-324,9068,-31,-69,3
144,16448,-460,9020,-23,-63,34
145,16472,-360,8984,-14,-54,15
146,16512,-424,9060,-41,-45,32
147,16416,-336,9020,-36,-38,16
148,16524,-480,8980,-25,-45,32
149,16472,-368,8996,-45,-34,40
150,16408,-420,8928,-42,-57,58
151,16444,-384,9108,-75,-57,21
152,16448,-432,9056,-13,-39,24
153,16500,-428,9004,-46,-26,15
154,16416,-396,9024,-14,-55,35
155,16448,-392,9072,-33,-29,5
156,16408,-420,9148,-24,-56,-16
157,16452,-376,9068,-9,-72,44
158,16420,-408,9088,-37,-47,41
159,16448,-424,8960,-30,-63,28
160,16484,-424,9020,-21,-19,13
161,16472,-424,9092,-6,-60,31
162,16420,-396,9056,-37,-49,10
163,16440,-424,9036,-53,-50,69
164,16488,-380,8892,-43,-45,29
165,16428,-392,9016,-29,-65,19
166,16472,-360,8976,-45,-43,37
167,16396,-408,9016,-19,-68,14
168,16504,-472,9056,-58,-57,13
169,16500,-272,9068,8,-100,24
170,16424,-472,9224,-54,-51,34
