1,16436,-284,8520,-24,-65,15
2,16384,-216,8576,-43,-43,27
3,16348,-236,8492,-24,-41,10
4,16412,-280,8520,-31,-67,-12
5,16384,-224,8428,-15,-48,23
6,16440,-276,8484,-20,-46,47
7,16376,-192,8492,-17,-12,52
8,16448,-388,8532,-36,-53,11
9,16392,-180,8540,3,-56,37
10,16340,-300,8476,-39,-36,9
11,16428,-228,8432,-13,-60,44
12,16416,-172,8568,-17,-52,83
13,16440,-480,8548,-27,-71,61
14,16444,-116,8524,-25,-60,46
15,16496,-396,8576,-61,-71,32
16,16468,-252,8544,-33,-51,35
17,16436,-248,8552,0,-80,29
18,16444,-260,8552,-13,-28,8
19,16400,-288,8472,-39,-89,42
20,16384,-244,8424,-44,-40,24
21,16384,-296,8556,-23,-55,56
22,16412,-252,8512,-30,-60,39
23,16428,-188,8556,-27,-69,11
24,16372,-316,8496,-10,-56,-3
25,16420,-256,8532,-16,-64,42
26,16368,-268,8476,-15,-75,4
27,16492,-228,8388,-32,-72,61
28,16432,-300,8516,-23,-70,44
29,16480,-284,8504,-33,-58,32
30,16432,-292,8360,-46,-61,66
31,16364,-268,8576,-6,-68,65
32,16384,-256,8488,-42,-43,49
33,16412,-220,8532,-5,-48,18
34,16376,-184,8440,-30,-46,24
35,16392,-264,8532,-50,-14,52
36,16496,-200,8512,-32,-46,50
37,16404,-212,8472,-32,-55,20
38,16480,-368,8524,-19,-54,20
39,16380,-184,8544,-11,-35,33
40,16448,-312,8588,-25,-53,60
41,16416,-256,8504,-35,-43,62
42,16388,-276,8552,-47,-53,43
43,16428,-248,8580,-11,-54,73
44,16356,-280,8484,-33,-46,33
45,16392,-244,8592,-29,-60,34
46,16372,-264,8384,-24,-50,44
47,16320,-244,8552,-32,-74,33
48,16420,-288,8444,-21,-67,40
49,16400,-252,8512,-27,-22,31
50,16392,-232,8496,-33,-65,53
51,16400,-264,8500,-41,-52,45
52,16384,-276,8480,-21,-32,56
53,16316,-220,8432,-34,-44,40
54,16408,-224,8524,-23,-51,60
55,16388,-208,8424,-28,-85,27
56,16440,-204,8520,-28,-45,39
57,16408,-304,8480,-48,-67,57
58,16432,-220,8440,-26,-49,29
59,16436,-296,8564,-19,-69,30
60,16428,-272,8528,-32,-32,21
61,16420,-360,8548,-17,-55,35
62,16312,-224,8512,-18,-40,20
63,16380,-328,8512,-19,-68,44
64,16424,-272,8512,-23,-48,29
65,16368,-284,8584,-13,-46,42
66,16428,-292,8496,-18,-68,18
67,16384,-212,8524,-25,-40,20
68,16396,-280,8540,-44,-45,51
69,16392,-252,8512,-19,-65,34
70,16432,-256,8560,-19,-86,50
71,16428,-264,8508,-4,-88,41
72,16408,-280,8448,-9,-19,28
73,16392,-252,8552,-21,-58,19
74,16416,-268,8556,-22,-40,19
75,16456,-240,8484,-28,-30,31
76,16408,-300,8484,-31,-65,6
77,16396,-256,8492,-43,-64,33
78,16412,-268,8520,-45,-20,60
79,16364,-236,8516,-43,-82,39
80,16404,-252,8528,-22,-48,19
81,16452,-332,8460,-23,-34,36
82,16444,-220,8572,-41,-62,27
83,16376,-228,8496,-52,-57,-1
84,16344,-284,8540,-12,-54,51
85,16428,-336,8392,-15,-65,35
86,16448,-216,8488,-38,-37,17
87,16356,-300,8540,-24,-50,48
88,16388,-288,8548,-5,-81,62
89,16404,-248,8524,-15,-37,48
90,16368,-244,8472,-40,-70,12
91,16404,-280,8548,-24,-45,29
92,16396,-244,8436,-4,-56,36
93,16392,-264,8552,-22,-48,42
94,16440,-240,8524,-8,-61,33
95,16396,-280,8520,-38,-44,36
96,16364,-264,8412,-41,-63,27
97,16460,-240,8540,-19,-58,39
98,16420,-328,8552,11,-65,23
99,16412,-260,8596,-42,-51,44
100,16432,-296,8444,-54,-54,18
101,16404,-288,8460,-21,-29,32
102,16420,-220,8492,-26,-18,50
103,16416,-268,8464,-19,-58,31
